Timestamp,TargetLV,CurrentLV,ControlSignal1,VerticalVoltage
18:40:54.444,Ő				0.00,0.00,0.00,2.50
18:40:54.444,0.00,0.00,0.00,2.50
18:40:54.444,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.445,0.00,0.00,0.00,2.50
18:40:54.446,0.00,0.00,0.00,2.50
18:40:54.446,0.00,0.00,0.00,2.50
18:40:54.448,0.00,0.00,0.00,2.50
18:40:54.481,0.00,0.00,0.00,2.50
18:40:54.515,0.00,0.00,0.00,2.50
18:40:54.547,0.00,0.00,0.00,2.50
18:40:54.580,0.00,0.00,0.00,2.50
18:40:54.613,0.00,0.00,0.00,2.50
18:40:54.646,0.00,0.00,0.00,2.50
18:40:54.679,0.00,0.00,0.00,2.50
18:40:54.711,0.00,0.00,0.00,2.50
18:40:54.744,0.00,0.00,0.00,2.50
18:40:54.777,0.00,0.00,0.00,2.50
18:40:54.810,0.00,0.00,0.00,2.50
18:40:54.843,0.00,0.00,0.00,2.50
18:40:54.875,0.00,0.00,0.00,2.50
18:40:54.908,0.00,0.00,0.00,2.50
18:40:54.944,0.00,0.00,0.00,2.50
18:40:54.977,0.00,0.00,0.00,2.50
18:40:55.009,0.00,0.00,0.00,2.50
18:40:55.039,0.00,0.00,0.00,2.50
18:40:55.075,0.00,0.00,0.00,2.50
18:40:55.109,0.00,0.00,0.00,2.50
18:40:55.142,0.00,0.00,0.00,2.50
18:40:55.175,0.00,0.00,0.00,2.50
18:40:55.208,0.00,0.00,0.00,2.50
18:40:55.240,0.00,0.00,0.00,2.50
18:40:55.273,0.00,0.00,0.00,2.50
18:40:55.305,0.00,0.00,0.00,2.50
18:40:55.338,0.00,0.00,0.00,2.50
18:40:55.371,0.00,0.00,0.00,2.50
18:40:55.404,0.00,0.00,0.00,2.50
18:40:55.436,0.00,0.00,0.00,2.50
18:40:55.469,0.00,0.00,0.00,2.50
18:40:55.502,0.00,0.00,0.00,2.50
18:40:55.538,0.00,0.00,0.00,2.50
18:40:55.571,0.00,0.00,0.00,2.50
18:40:55.604,0.00,0.00,0.00,2.50
18:40:55.637,0.00,0.00,0.00,2.50
18:40:55.670,0.00,0.00,0.00,2.50
18:40:55.703,0.00,0.00,0.00,2.50
18:40:55.735,0.00,0.00,0.00,2.50
18:40:55.768,0.00,0.00,0.00,2.50
18:40:55.801,0.00,0.00,0.00,2.50
18:40:55.834,0.00,0.00,0.00,2.50
18:40:55.866,0.00,0.00,0.00,2.50
18:40:55.899,0.00,0.00,0.00,2.50
18:40:55.932,0.00,0.00,0.00,2.50
18:40:55.965,0.00,0.00,0.00,2.50
18:40:55.997,0.00,0.00,0.00,2.50
18:40:56.030,0.00,0.00,0.00,2.50
18:40:56.062,0.00,0.00,0.00,2.50
18:40:56.095,0.00,0.00,0.00,2.50
18:40:56.132,0.00,0.00,0.00,2.50
18:40:56.165,0.00,0.00,0.00,2.50
18:40:56.198,0.00,0.00,0.00,2.50
18:40:56.230,0.00,0.00,0.00,2.50
18:40:56.264,0.00,0.00,0.00,2.50
18:40:56.296,0.00,0.00,0.00,2.50
18:40:56.328,0.00,0.00,0.00,2.50
18:40:56.361,0.00,0.00,0.00,2.50
18:40:56.395,0.00,0.00,0.00,2.50
18:40:56.427,0.00,0.00,0.00,2.50
18:40:56.460,0.00,0.00,0.00,2.50
18:40:56.493,0.00,0.00,0.00,2.50
18:40:56.526,0.00,0.00,0.00,2.50
18:40:56.559,0.00,0.00,0.00,2.50
18:40:56.592,0.00,0.00,0.00,2.50
18:40:56.624,0.00,0.00,0.00,2.50
18:40:56.657,0.00,0.00,0.00,2.50
18:40:56.693,0.00,0.00,0.00,2.50
18:40:56.726,0.00,0.00,0.00,2.50
18:40:56.758,0.00,0.00,0.00,2.50
18:40:56.792,0.00,0.00,0.00,2.50
18:40:56.824,0.00,0.00,0.00,2.50
18:40:56.858,0.00,0.00,0.00,2.50
18:40:56.890,0.00,0.00,0.00,2.50
18:40:56.923,0.00,0.00,0.00,2.50
18:40:56.956,0.00,0.00,0.00,2.50
18:40:56.989,0.00,0.00,0.00,2.50
18:40:57.022,0.00,0.00,0.00,2.50
18:40:57.055,0.00,0.00,0.00,2.50
18:40:57.086,0.00,0.00,0.00,2.50
18:40:57.120,0.00,0.00,0.00,2.50
18:40:57.153,0.00,0.00,0.00,2.50
18:40:57.185,0.00,0.00,0.00,2.50
18:40:57.218,0.00,0.00,0.00,2.50
18:40:57.251,0.00,0.00,0.00,2.50
18:40:57.288,0.00,0.00,0.00,2.50
18:40:57.320,0.00,0.00,0.00,2.50
18:40:57.353,0.00,0.00,0.00,2.50
18:40:57.386,0.00,0.00,0.00,2.50
18:40:57.419,0.00,0.00,0.00,2.50
18:40:57.452,0.00,0.00,0.00,2.50
18:40:57.484,0.00,0.00,0.00,2.50
18:40:57.517,0.00,0.00,0.00,2.50
18:40:57.549,0.00,0.00,0.00,2.50
18:40:57.582,0.00,0.00,0.00,2.50
18:40:57.615,0.00,0.00,0.00,2.50
18:40:57.648,0.00,0.00,0.00,2.50
18:40:57.681,0.00,0.00,0.00,2.50
18:40:57.713,0.00,0.00,0.00,2.50
18:40:57.746,0.00,0.00,0.00,2.50
18:40:57.779,0.00,0.00,0.00,2.50
18:40:57.812,0.00,0.00,0.00,2.50
18:40:57.844,0.00,0.00,0.00,2.50
18:40:57.880,0.00,0.00,0.00,2.50
18:40:57.910,0.00,0.00,0.00,2.50
18:40:57.943,0.00,0.00,0.00,2.50
18:40:57.976,0.00,0.00,0.00,2.50
18:40:58.012,0.00,0.00,0.00,2.50
18:40:58.045,0.00,0.00,0.00,2.50
18:40:58.077,0.00,0.00,0.00,2.50
18:40:58.110,0.00,0.00,0.00,2.50
18:40:58.144,0.00,0.00,0.00,2.50
18:40:58.176,0.00,0.00,0.00,2.50
18:40:58.210,0.00,0.00,0.00,2.50
18:40:58.242,0.00,0.00,0.00,2.50
18:40:58.275,0.00,0.00,0.00,2.50
18:40:58.308,0.00,0.00,0.00,2.50
18:40:58.340,0.00,0.00,0.00,2.50
18:40:58.373,0.00,0.00,0.00,2.50
18:40:58.406,0.00,0.00,0.00,2.50
18:40:58.442,0.00,0.00,0.00,2.50
18:40:58.475,0.00,0.00,0.00,2.50
18:40:58.507,0.00,0.00,0.00,2.50
18:40:58.541,0.00,0.00,0.00,2.50
18:40:58.573,0.00,0.00,0.00,2.50
18:40:58.607,0.00,0.00,0.00,2.50
18:40:58.639,0.00,0.00,0.00,2.50
18:40:58.672,0.00,0.00,0.00,2.50
18:40:58.704,0.00,0.00,0.00,2.50
18:40:58.738,0.00,0.00,0.00,2.50
18:40:58.770,0.00,0.00,0.00,2.50
18:40:58.803,0.00,0.00,0.00,2.50
18:40:58.836,0.00,0.00,0.00,2.50
18:40:58.869,0.00,0.00,0.00,2.50
18:40:58.901,0.00,0.00,0.00,2.50
18:40:58.934,0.00,0.00,0.00,2.50
18:40:58.967,0.00,0.00,0.00,2.50
18:40:59.000,0.00,0.00,0.00,2.50
18:40:59.032,0.00,0.00,0.00,2.50
18:40:59.064,0.00,0.00,0.00,2.50
18:40:59.098,0.00,0.00,0.00,2.50
18:40:59.131,0.00,0.00,0.00,2.50
18:40:59.167,0.00,0.00,0.00,2.50
18:40:59.201,0.00,0.00,0.00,2.50
18:40:59.234,0.00,0.00,0.00,2.50
18:40:59.266,0.00,0.00,0.00,2.50
18:40:59.299,0.00,0.00,0.00,2.50
18:40:59.332,0.00,0.00,0.00,2.50
18:40:59.364,0.00,0.00,0.00,2.50
18:40:59.397,0.00,0.00,0.00,2.50
18:40:59.430,0.00,0.00,0.00,2.50
18:40:59.462,0.00,0.00,0.00,2.50
18:40:59.495,0.00,0.00,0.00,2.50
18:40:59.528,0.00,0.00,0.00,2.50
18:40:59.561,0.00,0.00,0.00,2.50
18:40:59.593,0.10,0.00,0.01,2.49
18:40:59.629,0.10,0.00,0.02,2.48
18:40:59.662,0.10,0.00,0.03,2.47
18:40:59.695,0.10,0.00,0.04,2.46
18:40:59.728,0.10,0.00,0.05,2.45
18:40:59.761,0.10,0.00,0.06,2.44
18:40:59.794,0.10,0.00,0.07,2.43
18:40:59.826,0.10,0.00,0.08,2.42
18:40:59.859,0.10,0.00,0.09,2.41
18:40:59.892,0.10,0.00,0.10,2.40
18:40:59.925,0.10,0.00,0.11,2.39
18:40:59.958,0.10,0.00,0.12,2.38
18:40:59.991,0.10,0.00,0.13,2.37
18:41:00.023,0.10,0.00,0.14,2.36
18:41:00.056,0.10,0.00,0.15,2.35
18:41:00.088,0.10,0.00,0.16,2.34
18:41:00.122,0.10,0.00,0.17,2.33
18:41:00.155,0.10,0.00,0.18,2.32
18:41:00.187,0.10,0.00,0.19,2.31
18:41:00.224,0.10,0.00,0.20,2.30
18:41:00.257,0.10,0.00,0.21,2.29
18:41:00.289,0.10,0.00,0.22,2.28
18:41:00.322,0.10,0.00,0.23,2.27
18:41:00.355,0.10,0.00,0.24,2.26
18:41:00.388,0.10,0.00,0.25,2.25
18:41:00.420,0.10,0.00,0.26,2.24
18:41:00.453,0.10,0.00,0.27,2.23
18:41:00.487,0.10,0.00,0.28,2.22
18:41:00.519,0.10,0.00,0.29,2.21
18:41:00.552,0.10,0.00,0.30,2.20
18:41:00.585,0.10,0.00,0.31,2.19
18:41:00.617,0.10,0.00,0.32,2.18
18:41:00.650,0.10,0.00,0.33,2.17
18:41:00.683,0.10,0.00,0.34,2.16
18:41:00.716,0.10,0.00,0.35,2.15
18:41:00.748,0.10,0.00,0.36,2.14
18:41:00.781,0.10,0.00,0.37,2.13
18:41:00.814,0.10,0.00,0.38,2.12
18:41:00.847,0.10,0.00,0.39,2.11
18:41:00.879,0.10,0.00,0.40,2.10
18:41:00.912,0.10,0.00,0.41,2.09
18:41:00.949,0.10,0.00,0.42,2.08
18:41:00.981,0.10,0.00,0.43,2.07
18:41:01.014,0.10,0.00,0.44,2.06
18:41:01.047,0.10,0.00,0.45,2.05
18:41:01.079,0.10,0.00,0.46,2.04
18:41:01.112,0.10,0.00,0.47,2.03
18:41:01.145,0.10,0.00,0.48,2.02
18:41:01.178,0.10,0.00,0.49,2.01
18:41:01.211,0.10,0.00,0.50,2.00
18:41:01.244,0.10,0.00,0.51,1.99
18:41:01.277,0.10,0.00,0.52,1.98
18:41:01.309,0.10,0.00,0.53,1.97
18:41:01.342,0.10,0.00,0.54,1.96
18:41:01.378,0.10,0.00,0.55,1.95
18:41:01.411,0.10,0.00,0.56,1.94
18:41:01.444,0.10,0.00,0.57,1.93
18:41:01.477,0.10,0.00,0.58,1.92
18:41:01.510,0.10,0.00,0.59,1.91
18:41:01.543,0.10,0.00,0.60,1.90
18:41:01.575,0.10,0.00,0.61,1.89
18:41:01.608,0.10,0.00,0.62,1.88
18:41:01.641,0.10,0.00,0.63,1.87
18:41:01.674,0.10,0.01,0.64,1.86
18:41:01.707,0.10,0.02,0.65,1.85
18:41:01.740,0.10,0.03,0.65,1.85
18:41:01.773,0.10,0.03,0.66,1.84
18:41:01.805,0.10,0.04,0.67,1.83
18:41:01.838,0.10,0.08,0.67,1.83
18:41:01.871,0.10,0.08,0.67,1.83
18:41:01.903,0.10,0.09,0.67,1.83
18:41:01.936,0.10,0.11,0.67,1.83
18:41:01.969,0.10,0.13,0.67,1.83
18:41:02.002,0.10,0.14,0.66,1.84
18:41:02.035,0.10,0.14,0.66,1.84
18:41:02.066,0.10,0.16,0.66,1.84
18:41:02.104,0.10,0.18,0.65,1.85
18:41:02.136,0.10,0.19,0.64,1.86
18:41:02.169,0.10,0.20,0.63,1.87
18:41:02.202,0.10,0.21,0.62,1.88
18:41:02.235,0.10,0.23,0.61,1.89
18:41:02.268,0.10,0.25,0.59,1.91
18:41:02.301,0.10,0.25,0.58,1.92
18:41:02.333,0.10,0.27,0.56,1.94
18:41:02.366,0.10,0.28,0.54,1.96
18:41:02.399,0.10,0.30,0.52,1.98
18:41:02.432,0.10,0.29,0.50,2.00
18:41:02.464,0.10,0.29,0.48,2.02
18:41:02.497,0.10,0.29,0.47,2.03
18:41:02.533,0.10,0.29,0.45,2.05
18:41:02.566,0.10,0.25,0.43,2.07
18:41:02.599,0.10,0.25,0.42,2.08
18:41:02.631,0.10,0.23,0.40,2.10
18:41:02.664,0.10,0.20,0.39,2.11
18:41:02.698,0.10,0.20,0.39,2.11
18:41:02.730,0.10,0.18,0.38,2.12
18:41:02.763,0.10,0.16,0.37,2.13
18:41:02.796,0.10,0.15,0.37,2.13
18:41:02.829,0.10,0.14,0.36,2.14
18:41:02.862,0.10,0.12,0.36,2.14
18:41:02.895,0.10,0.10,0.36,2.14
18:41:02.928,0.10,0.10,0.36,2.14
18:41:02.960,0.10,0.08,0.36,2.14
18:41:02.993,0.10,0.07,0.37,2.13
18:41:03.026,0.10,0.06,0.37,2.13
18:41:03.058,0.10,0.06,0.37,2.13
18:41:03.091,0.10,0.06,0.38,2.12
18:41:03.124,0.10,0.06,0.38,2.12
18:41:03.156,0.10,0.06,0.39,2.11
18:41:03.189,0.10,0.07,0.39,2.11
18:41:03.222,0.10,0.06,0.39,2.11
18:41:03.258,0.10,0.08,0.39,2.11
18:41:03.292,0.10,0.09,0.40,2.10
18:41:03.325,0.10,0.09,0.40,2.10
18:41:03.358,0.10,0.09,0.40,2.10
18:41:03.390,0.10,0.10,0.40,2.10
18:41:03.423,0.10,0.10,0.40,2.10
18:41:03.456,0.10,0.10,0.40,2.10
18:41:03.489,0.10,0.10,0.40,2.10
18:41:03.521,0.10,0.10,0.40,2.10
18:41:03.554,0.10,0.11,0.40,2.10
18:41:03.587,0.10,0.10,0.40,2.10
18:41:03.619,0.10,0.10,0.40,2.10
18:41:03.652,0.10,0.10,0.40,2.10
18:41:03.685,0.10,0.10,0.40,2.10
18:41:03.721,0.10,0.10,0.40,2.10
18:41:03.754,0.10,0.10,0.40,2.10
18:41:03.787,0.10,0.10,0.40,2.10
18:41:03.819,0.10,0.10,0.40,2.10
18:41:03.852,0.10,0.11,0.40,2.10
18:41:03.885,0.10,0.10,0.40,2.10
18:41:03.918,0.10,0.10,0.40,2.10
18:41:03.951,0.10,0.10,0.40,2.10
18:41:03.983,0.10,0.10,0.40,2.10
18:41:04.017,0.10,0.11,0.40,2.10
18:41:04.049,0.10,0.10,0.40,2.10
18:41:04.081,0.10,0.10,0.40,2.10
18:41:04.114,0.10,0.10,0.40,2.10
18:41:04.148,0.10,0.10,0.40,2.10
18:41:04.180,0.10,0.10,0.40,2.10
18:41:04.212,0.10,0.10,0.40,2.10
18:41:04.245,0.10,0.10,0.40,2.10
18:41:04.279,0.10,0.10,0.40,2.10
18:41:04.315,0.10,0.10,0.40,2.10
18:41:04.348,0.10,0.10,0.40,2.10
18:41:04.380,0.10,0.09,0.40,2.10
18:41:04.413,0.10,0.10,0.40,2.10
18:41:04.446,0.10,0.10,0.40,2.10
18:41:04.479,0.10,0.10,0.40,2.10
18:41:04.512,0.10,0.10,0.40,2.10
18:41:04.545,0.10,0.11,0.40,2.10
18:41:04.578,0.10,0.11,0.40,2.10
18:41:04.611,0.10,0.10,0.40,2.10
18:41:04.643,0.10,0.10,0.40,2.10
18:41:04.676,0.10,0.10,0.40,2.10
18:41:04.709,0.10,0.10,0.40,2.10
18:41:04.741,0.10,0.11,0.40,2.10
18:41:04.774,0.10,0.10,0.40,2.10
18:41:04.808,0.10,0.10,0.40,2.10
18:41:04.840,0.10,0.10,0.40,2.10
18:41:04.873,0.10,0.10,0.40,2.10
18:41:04.906,0.10,0.10,0.40,2.10
18:41:04.939,0.10,0.10,0.40,2.10
18:41:04.971,0.10,0.11,0.40,2.10
18:41:05.004,0.10,0.11,0.40,2.10
18:41:05.041,0.10,0.11,0.40,2.10
18:41:05.072,0.10,0.10,0.40,2.10
18:41:05.106,0.10,0.10,0.40,2.10
18:41:05.139,0.10,0.10,0.40,2.10
18:41:05.172,0.10,0.11,0.40,2.10
18:41:05.204,0.10,0.10,0.40,2.10
18:41:05.237,0.10,0.10,0.40,2.10
18:41:05.270,0.10,0.10,0.40,2.10
18:41:05.303,0.10,0.10,0.40,2.10
18:41:05.335,0.10,0.10,0.40,2.10
18:41:05.368,0.10,0.10,0.40,2.10
18:41:05.401,0.10,0.10,0.40,2.10
18:41:05.434,0.10,0.10,0.40,2.10
18:41:05.470,0.10,0.10,0.40,2.10
18:41:05.503,0.10,0.09,0.40,2.10
18:41:05.536,0.10,0.10,0.40,2.10
18:41:05.568,0.10,0.10,0.40,2.10
18:41:05.601,0.10,0.11,0.40,2.10
18:41:05.634,0.10,0.10,0.40,2.10
18:41:05.667,0.10,0.10,0.40,2.10
18:41:05.700,0.10,0.10,0.40,2.10
18:41:05.732,0.10,0.10,0.40,2.10
18:41:05.765,0.10,0.10,0.40,2.10
18:41:05.798,0.10,0.11,0.40,2.10
18:41:05.831,0.10,0.10,0.40,2.10
18:41:05.864,0.10,0.10,0.40,2.10
18:41:05.896,0.10,0.10,0.40,2.10
18:41:05.929,0.10,0.10,0.40,2.10
18:41:05.962,0.10,0.10,0.40,2.10
18:41:05.995,0.00,0.10,0.39,2.11
18:41:06.028,0.00,0.10,0.38,2.12
18:41:06.060,0.00,0.10,0.37,2.13
18:41:06.092,0.00,0.09,0.36,2.14
18:41:06.126,0.00,0.09,0.35,2.15
18:41:06.159,0.00,0.08,0.34,2.16
18:41:06.195,0.00,0.07,0.33,2.17
18:41:06.228,0.00,0.06,0.33,2.17
18:41:06.261,0.00,0.05,0.32,2.18
18:41:06.294,0.00,0.04,0.32,2.18
18:41:06.327,0.00,0.03,0.32,2.18
18:41:06.359,0.00,0.02,0.31,2.19
18:41:06.392,0.00,0.01,0.31,2.19
18:41:06.425,0.00,0.01,0.31,2.19
18:41:06.458,0.00,0.01,0.31,2.19
18:41:06.491,0.00,0.01,0.31,2.19
18:41:06.524,0.00,0.00,0.31,2.19
18:41:06.556,0.00,0.01,0.31,2.19
18:41:06.589,0.00,0.00,0.31,2.19
18:41:06.622,0.00,0.00,0.31,2.19
18:41:06.654,0.00,0.00,0.31,2.19
18:41:06.687,0.00,0.00,0.31,2.19
18:41:06.720,0.00,0.00,0.31,2.19
18:41:06.752,0.00,0.00,0.31,2.19
18:41:06.789,0.00,0.00,0.31,2.19
18:41:06.821,0.00,0.00,0.31,2.19
18:41:06.854,0.00,0.00,0.31,2.19
18:41:06.887,0.00,0.00,0.31,2.19
18:41:06.920,0.00,0.00,0.31,2.19
18:41:06.953,0.00,0.00,0.31,2.19
18:41:06.986,0.00,0.00,0.31,2.19
18:41:07.019,0.00,0.00,0.31,2.19
18:41:07.051,0.00,0.00,0.31,2.19
18:41:07.083,0.00,0.00,0.31,2.19
18:41:07.116,0.00,0.00,0.31,2.19
18:41:07.150,0.00,0.00,0.31,2.19
18:41:07.183,0.00,0.00,0.31,2.19
18:41:07.215,0.00,0.00,0.31,2.19
18:41:07.248,0.00,0.00,0.31,2.19
18:41:07.281,0.00,0.00,0.31,2.19
18:41:07.314,0.00,0.00,0.31,2.19
18:41:07.350,0.00,0.00,0.31,2.19
18:41:07.383,0.00,0.00,0.31,2.19
18:41:07.416,0.00,0.00,0.31,2.19
18:41:07.448,0.00,0.00,0.31,2.19
18:41:07.481,0.00,0.00,0.31,2.19
18:41:07.514,0.00,0.00,0.31,2.19
18:41:07.547,0.00,0.00,0.31,2.19
18:41:07.580,0.00,0.00,0.31,2.19
18:41:07.613,0.00,0.00,0.31,2.19
18:41:07.645,0.00,0.00,0.31,2.19
18:41:07.678,0.00,0.00,0.31,2.19
18:41:07.711,0.00,0.00,0.31,2.19
18:41:07.744,0.00,0.00,0.31,2.19
18:41:07.777,0.00,0.00,0.31,2.19
18:41:07.809,0.00,0.00,0.31,2.19
18:41:07.842,0.00,0.00,0.31,2.19
18:41:07.875,0.00,0.00,0.31,2.19
18:41:07.907,0.00,0.00,0.31,2.19
18:41:07.944,0.00,0.00,0.31,2.19
18:41:07.977,0.00,0.00,0.31,2.19
18:41:08.009,0.00,0.00,0.31,2.19
18:41:08.042,0.00,0.00,0.31,2.19
18:41:08.075,0.00,0.00,0.31,2.19
18:41:08.108,0.00,0.00,0.31,2.19
18:41:08.141,0.00,0.00,0.31,2.19
18:41:08.174,0.00,0.00,0.31,2.19
18:41:08.207,0.00,0.00,0.31,2.19
18:41:08.239,0.00,0.00,0.31,2.19
18:41:08.272,0.00,0.00,0.31,2.19
18:41:08.305,0.00,0.00,0.31,2.19
18:41:08.338,0.00,0.00,0.31,2.19
18:41:08.371,0.00,0.00,0.31,2.19
18:41:08.406,0.00,0.00,0.31,2.19
18:41:08.439,0.00,0.00,0.31,2.19
18:41:08.472,0.00,0.00,0.31,2.19
18:41:08.501,0.00,0.00,0.31,2.19
18:41:08.538,0.00,0.00,0.31,2.19
18:41:08.571,0.00,0.00,0.31,2.19
18:41:08.604,0.00,0.00,0.31,2.19
18:41:08.636,0.00,0.00,0.31,2.19
18:41:08.670,0.00,0.00,0.31,2.19
18:41:08.702,0.00,0.00,0.31,2.19
18:41:08.735,0.00,0.00,0.31,2.19
18:41:08.767,0.00,0.00,0.31,2.19
18:41:08.800,0.00,0.00,0.31,2.19
18:41:08.834,0.10,0.00,0.32,2.18
18:41:08.865,0.10,0.00,0.33,2.17
18:41:08.898,0.10,0.00,0.34,2.16
18:41:08.931,0.10,0.00,0.35,2.15
18:41:08.964,0.10,0.01,0.36,2.14
18:41:08.997,0.10,0.01,0.37,2.13
18:41:09.030,0.10,0.02,0.37,2.13
18:41:09.062,0.10,0.03,0.38,2.12
18:41:09.094,0.10,0.04,0.39,2.11
18:41:09.131,0.10,0.06,0.39,2.11
18:41:09.164,0.10,0.07,0.40,2.10
18:41:09.197,0.10,0.07,0.40,2.10
18:41:09.230,0.10,0.08,0.40,2.10
18:41:09.263,0.10,0.09,0.40,2.10
18:41:09.296,0.10,0.09,0.40,2.10
18:41:09.329,0.10,0.10,0.40,2.10
18:41:09.361,0.10,0.10,0.40,2.10
18:41:09.393,0.10,0.11,0.40,2.10
18:41:09.426,0.10,0.11,0.40,2.10
18:41:09.460,0.10,0.11,0.40,2.10
18:41:09.492,0.10,0.11,0.40,2.10
18:41:09.525,0.10,0.10,0.40,2.10
18:41:09.562,0.10,0.10,0.40,2.10
18:41:09.594,0.10,0.09,0.40,2.10
18:41:09.627,0.10,0.09,0.40,2.10
18:41:09.660,0.10,0.09,0.40,2.10
18:41:09.693,0.10,0.10,0.40,2.10
18:41:09.726,0.10,0.09,0.40,2.10
18:41:09.758,0.10,0.09,0.40,2.10
18:41:09.791,0.10,0.09,0.40,2.10
18:41:09.824,0.10,0.09,0.41,2.09
18:41:09.857,0.10,0.10,0.41,2.09
